File Name,File Size,Zipped File Size (non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size (BWT Text),Zipped File Size (BWT Text),Compression Ratio (BWT Text)
,40000,22599,1.769989823,,40000,22612,1.768972227
,40000,22549,1.773914586,,40000,22572,1.772107035
,40000,22539,1.774701628,,40000,22531,1.775331765
,40000,22600,1.769911504,,40000,22593,1.770459877
,40000,22580,1.771479185,,40000,22592,1.770538244
,40000,22575,1.771871539,,40000,22586,1.771008589
,40000,22584,1.771165427,,40000,22529,1.775489369
,40000,22581,1.771400735,,40000,22562,1.772892474
,40000,22553,1.773599965,,40000,22545,1.774229319
,40000,22552,1.773678609,,40000,22578,1.771636106
,40000,22540,1.774622893,,40000,22577,1.771714577
,40000,22582,1.771322292,,40000,22579,1.771557642
,40000,22563,1.772813899,,40000,22564,1.772735331
,40000,22584,1.771165427,,40000,22601,1.769833193
,40000,22617,1.768581156,,40000,22585,1.771087005
,40000,22582,1.771322292,,40000,22584,1.771165427
,40000,22563,1.772813899,,40000,22570,1.772264067
,40000,22583,1.771243856,,40000,22535,1.775016641
,40000,22579,1.771557642,,40000,22565,1.772656769
,40000,22564,1.772735331,,40000,22574,1.771950031
,40000,22566,1.772578215,,40000,22582,1.771322292
,40000,22568,1.772421127,,40000,22537,1.774859121
,40000,22586,1.771008589,,40000,22571,1.772185548
