File Name,File Size,Zipped File Size (Non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size,Zipped File Size (BWT Text),Compression Ratio (BWT Text)
Output6.zip,1000,709,1.410437236,OutputBWT6.zip,1000,715,1.398601399
Output60.zip,1000,711,1.406469761,OutputBWT60.zip,1000,716,1.396648045
Output61.zip,1000,710,1.408450704,OutputBWT61.zip,1000,715,1.398601399
Output62.zip,1000,710,1.408450704,OutputBWT62.zip,1000,715,1.398601399
Output63.zip,1000,711,1.406469761,OutputBWT63.zip,1000,716,1.396648045
Output64.zip,1000,710,1.408450704,OutputBWT64.zip,1000,718,1.39275766
Output65.zip,1000,709,1.410437236,OutputBWT65.zip,1000,717,1.394700139
Output66.zip,1000,708,1.412429379,OutputBWT66.zip,1000,717,1.394700139
Output67.zip,1000,711,1.406469761,OutputBWT67.zip,1000,715,1.398601399
Output68.zip,1000,711,1.406469761,OutputBWT68.zip,1000,714,1.400560224
Output69.zip,1000,711,1.406469761,OutputBWT69.zip,1000,718,1.39275766
Output7.zip,1000,707,1.414427157,OutputBWT7.zip,1000,714,1.400560224
Output70.zip,1000,710,1.408450704,OutputBWT70.zip,1000,717,1.394700139
Output71.zip,1000,710,1.408450704,OutputBWT71.zip,1000,714,1.400560224
Output72.zip,1000,706,1.416430595,OutputBWT72.zip,1000,716,1.396648045
Output73.zip,1000,713,1.402524544,OutputBWT73.zip,1000,717,1.394700139
Output74.zip,1000,712,1.404494382,OutputBWT74.zip,1000,718,1.39275766
Output75.zip,1000,710,1.408450704,OutputBWT75.zip,1000,715,1.398601399
Output76.zip,1000,711,1.406469761,OutputBWT76.zip,1000,717,1.394700139
Output77.zip,1000,707,1.414427157,OutputBWT77.zip,1000,719,1.390820584
Output78.zip,1000,706,1.416430595,OutputBWT78.zip,1000,718,1.39275766
Output79.zip,1000,710,1.408450704,OutputBWT79.zip,1000,715,1.398601399
Output8.zip,1000,708,1.412429379,OutputBWT8.zip,1000,714,1.400560224
Output80.zip,1000,712,1.404494382,OutputBWT80.zip,1000,718,1.39275766
Output81.zip,1000,711,1.406469761,OutputBWT81.zip,1000,715,1.398601399
Output82.zip,1000,710,1.408450704,OutputBWT82.zip,1000,716,1.396648045
Output83.zip,1000,708,1.412429379,OutputBWT83.zip,1000,713,1.402524544
Output84.zip,1000,710,1.408450704,OutputBWT84.zip,1000,719,1.390820584
Output85.zip,1000,705,1.418439716,OutputBWT85.zip,1000,714,1.400560224
Output86.zip,1000,710,1.408450704,OutputBWT86.zip,1000,716,1.396648045
Output87.zip,1000,706,1.416430595,OutputBWT87.zip,1000,718,1.39275766
Output88.zip,1000,712,1.404494382,OutputBWT88.zip,1000,717,1.394700139
Output89.zip,1000,710,1.408450704,OutputBWT89.zip,1000,716,1.396648045
Output9.zip,1000,707,1.414427157,OutputBWT9.zip,1000,709,1.410437236
Output90.zip,1000,710,1.408450704,OutputBWT90.zip,1000,715,1.398601399
Output91.zip,1000,708,1.412429379,OutputBWT91.zip,1000,713,1.402524544
Output92.zip,1000,708,1.412429379,OutputBWT92.zip,1000,719,1.390820584
Output93.zip,1000,709,1.410437236,OutputBWT93.zip,1000,719,1.390820584
Output94.zip,1000,711,1.406469761,OutputBWT94.zip,1000,717,1.394700139
Output95.zip,1000,710,1.408450704,OutputBWT95.zip,1000,715,1.398601399
Output96.zip,1000,711,1.406469761,OutputBWT96.zip,1000,717,1.394700139
Output97.zip,1000,711,1.406469761,OutputBWT97.zip,1000,717,1.394700139
Output98.zip,1000,708,1.412429379,OutputBWT98.zip,1000,718,1.39275766
Output99.zip,1000,712,1.404494382,OutputBWT99.zip,1000,717,1.394700139
,2000,1268,1.577287066,,2000,1280,1.5625
,2000,1273,1.571091909,,2000,1280,1.5625
,2000,1275,1.568627451,,2000,1277,1.566170713
,2000,1270,1.57480315,,2000,1283,1.558846454
,2000,1271,1.573564123,,2000,1281,1.56128025
,2000,1273,1.571091909,,2000,1280,1.5625
,2000,1276,1.567398119,,2000,1280,1.5625
,2000,1272,1.572327044,,2000,1279,1.563721658
,2000,1270,1.57480315,,2000,1277,1.566170713
,2000,1271,1.573564123,,2000,1276,1.567398119
,2000,1275,1.568627451,,2000,1279,1.563721658
,2000,1270,1.57480315,,2000,1279,1.563721658
,2000,1271,1.573564123,,2000,1277,1.566170713
,2000,1275,1.568627451,,2000,1281,1.56128025
,2000,1273,1.571091909,,2000,1279,1.563721658
,2000,1281,1.56128025,,2000,1281,1.56128025
,2000,1267,1.578531965,,2000,1279,1.563721658
,2000,1271,1.573564123,,2000,1282,1.560062402
,2000,1272,1.572327044,,2000,1280,1.5625
,2000,1273,1.571091909,,2000,1276,1.567398119
,2000,1275,1.568627451,,2000,1279,1.563721658
,2000,1274,1.569858713,,2000,1279,1.563721658
,2000,1276,1.567398119,,2000,1283,1.558846454
,2000,1274,1.569858713,,2000,1279,1.563721658
,2000,1276,1.567398119,,2000,1278,1.564945227
,2000,1276,1.567398119,,2000,1275,1.568627451
,2000,1271,1.573564123,,2000,1277,1.566170713
,2000,1276,1.567398119,,2000,1281,1.56128025
,2000,1270,1.57480315,,2000,1282,1.560062402
,2000,1278,1.564945227,,2000,1277,1.566170713
,2000,1267,1.578531965,,2000,1281,1.56128025
,2000,1271,1.573564123,,2000,1279,1.563721658
,2000,1272,1.572327044,,2000,1280,1.5625
,2000,1274,1.569858713,,2000,1278,1.564945227
,2000,1273,1.571091909,,2000,1279,1.563721658
,2000,1274,1.569858713,,2000,1274,1.569858713
,2000,1272,1.572327044,,2000,1284,1.557632399
,2000,1267,1.578531965,,2000,1277,1.566170713
,2000,1276,1.567398119,,2000,1276,1.567398119
,2000,1273,1.571091909,,2000,1278,1.564945227
,2000,1267,1.578531965,,2000,1281,1.56128025
,2000,1271,1.573564123,,2000,1278,1.564945227
,2000,1273,1.571091909,,2000,1275,1.568627451
,2000,1269,1.576044129,,2000,1276,1.567398119
,2000,1270,1.57480315,,2000,1278,1.564945227
,2000,1270,1.57480315,,2000,1275,1.568627451
,2000,1268,1.577287066,,2000,1275,1.568627451
,2000,1275,1.568627451,,2000,1281,1.56128025
,2000,1273,1.571091909,,2000,1279,1.563721658
,2000,1276,1.567398119,,2000,1279,1.563721658
,2000,1277,1.566170713,,2000,1281,1.56128025
,2000,1271,1.573564123,,2000,1280,1.5625
,2000,1271,1.573564123,,2000,1281,1.56128025
,2000,1271,1.573564123,,2000,1280,1.5625
,2000,1275,1.568627451,,2000,1276,1.567398119
,2000,1275,1.568627451,,2000,1280,1.5625
,2000,1270,1.57480315,,2000,1273,1.571091909
,2000,1267,1.578531965,,2000,1280,1.5625
,2000,1271,1.573564123,,2000,1276,1.567398119
,2000,1273,1.571091909,,2000,1277,1.566170713
,2000,1273,1.571091909,,2000,1274,1.569858713
,2000,1269,1.576044129,,2000,1281,1.56128025
,2000,1272,1.572327044,,2000,1283,1.558846454
,2000,1268,1.577287066,,2000,1281,1.56128025
,2000,1270,1.57480315,,2000,1280,1.5625
,2000,1272,1.572327044,,2000,1280,1.5625
,2000,1268,1.577287066,,2000,1279,1.563721658
,2000,1275,1.568627451,,2000,1279,1.563721658
,2000,1263,1.583531275,,2000,1281,1.56128025
,2000,1270,1.57480315,,2000,1283,1.558846454
,2000,1268,1.577287066,,2000,1285,1.556420233
,2000,1272,1.572327044,,2000,1274,1.569858713
,2000,1273,1.571091909,,2000,1283,1.558846454
,2000,1266,1.579778831,,2000,1276,1.567398119
,2000,1270,1.57480315,,2000,1282,1.560062402
,2000,1273,1.571091909,,2000,1276,1.567398119
,2000,1274,1.569858713,,2000,1279,1.563721658
,2000,1273,1.571091909,,2000,1279,1.563721658
,2000,1272,1.572327044,,2000,1274,1.569858713
,2000,1275,1.568627451,,2000,1279,1.563721658
,2000,1271,1.573564123,,2000,1281,1.56128025
,2000,1275,1.568627451,,2000,1276,1.567398119
,2000,1276,1.567398119,,2000,1279,1.563721658
,2000,1275,1.568627451,,2000,1281,1.56128025
,2000,1270,1.57480315,,2000,1280,1.5625
,2000,1274,1.569858713,,2000,1278,1.564945227
,2000,1277,1.566170713,,2000,1282,1.560062402
,2000,1271,1.573564123,,2000,1280,1.5625
,2000,1276,1.567398119,,2000,1281,1.56128025
,2000,1271,1.573564123,,2000,1278,1.564945227
,2000,1274,1.569858713,,2000,1276,1.567398119
,2000,1276,1.567398119,,2000,1281,1.56128025
,2000,1272,1.572327044,,2000,1283,1.558846454
,2000,1277,1.566170713,,2000,1280,1.5625
,2000,1272,1.572327044,,2000,1278,1.564945227
,2000,1269,1.576044129,,2000,1280,1.5625
,2000,1274,1.569858713,,2000,1278,1.564945227
,2000,1269,1.576044129,,2000,1279,1.563721658
,2000,1274,1.569858713,,2000,1279,1.563721658
,2000,1272,1.572327044,,2000,1271,1.573564123
,5000,3010,1.661129568,,5000,3018,1.656726309
,5000,3001,1.666111296,,5000,3021,1.655081099
,5000,3016,1.657824934,,5000,3017,1.657275439
,5000,3008,1.662234043,,5000,3025,1.652892562
,5000,3017,1.657275439,,5000,3016,1.657824934
,5000,3011,1.660577881,,5000,3024,1.653439153
,5000,3009,1.661681622,,5000,3016,1.657824934
,5000,3010,1.661129568,,5000,3017,1.657275439
,5000,3029,1.650709805,,5000,3012,1.66002656
,5000,3020,1.655629139,,5000,3015,1.658374793
,5000,3016,1.657824934,,5000,3012,1.66002656
,5000,3020,1.655629139,,5000,3016,1.657824934
,5000,3012,1.66002656,,5000,3017,1.657275439
,5000,3011,1.660577881,,5000,3017,1.657275439
,5000,3018,1.656726309,,5000,3022,1.654533422
,5000,3019,1.656177542,,5000,3028,1.651254954
,5000,3006,1.663339987,,5000,3035,1.647446458
,5000,3014,1.658925017,,5000,3021,1.655081099
,5000,3011,1.660577881,,5000,3023,1.653986107
,5000,3013,1.659475606,,5000,3021,1.655081099
,5000,3023,1.653986107,,5000,3026,1.652346332
,5000,3017,1.657275439,,5000,3030,1.650165017
,5000,3015,1.658374793,,5000,3012,1.66002656
,5000,3021,1.655081099,,5000,3015,1.658374793
,5000,3019,1.656177542,,5000,3023,1.653986107
,5000,3019,1.656177542,,5000,3028,1.651254954
,5000,3009,1.661681622,,5000,3018,1.656726309
,5000,3014,1.658925017,,5000,3011,1.660577881
,5000,3007,1.662786831,,5000,3022,1.654533422
,5000,3008,1.662234043,,5000,3021,1.655081099
,5000,3014,1.658925017,,5000,3027,1.651800463
,5000,3011,1.660577881,,5000,3015,1.658374793
,5000,3004,1.664447403,,5000,3017,1.657275439
,5000,3017,1.657275439,,5000,3023,1.653986107
,5000,3001,1.666111296,,5000,3022,1.654533422
,5000,3008,1.662234043,,5000,3024,1.653439153
,5000,3020,1.655629139,,5000,3021,1.655081099
,5000,3007,1.662786831,,5000,3028,1.651254954
,5000,3013,1.659475606,,5000,3017,1.657275439
,5000,3011,1.660577881,,5000,3024,1.653439153
,5000,3011,1.660577881,,5000,3031,1.649620587
,5000,3018,1.656726309,,5000,3025,1.652892562
,5000,3020,1.655629139,,5000,3022,1.654533422
,5000,3011,1.660577881,,5000,3016,1.657824934
,5000,3017,1.657275439,,5000,3015,1.658374793
,5000,3008,1.662234043,,5000,3020,1.655629139
,5000,3014,1.658925017,,5000,3026,1.652346332
,5000,3012,1.66002656,,5000,3019,1.656177542
,5000,3016,1.657824934,,5000,3008,1.662234043
,5000,3009,1.661681622,,5000,3020,1.655629139
,5000,3014,1.658925017,,5000,3022,1.654533422
,5000,3011,1.660577881,,5000,3020,1.655629139
,5000,3015,1.658374793,,5000,3028,1.651254954
,5000,3013,1.659475606,,5000,3021,1.655081099
,5000,3021,1.655081099,,5000,3025,1.652892562
,5000,3012,1.66002656,,5000,3017,1.657275439
,5000,3017,1.657275439,,5000,3006,1.663339987
,5000,3012,1.66002656,,5000,3026,1.652346332
,5000,3016,1.657824934,,5000,3014,1.658925017
,5000,3008,1.662234043,,5000,3020,1.655629139
,5000,3011,1.660577881,,5000,3026,1.652346332
,5000,3014,1.658925017,,5000,3026,1.652346332
,5000,3014,1.658925017,,5000,3019,1.656177542
,5000,3011,1.660577881,,5000,3028,1.651254954
,5000,3005,1.663893511,,5000,3027,1.651800463
,5000,3006,1.663339987,,5000,3026,1.652346332
,5000,3019,1.656177542,,5000,3020,1.655629139
,5000,3016,1.657824934,,5000,3018,1.656726309
,5000,3011,1.660577881,,5000,3026,1.652346332
,5000,3026,1.652346332,,5000,3010,1.661129568
,5000,3013,1.659475606,,5000,3024,1.653439153
,5000,3011,1.660577881,,5000,3025,1.652892562
,5000,3017,1.657275439,,5000,3015,1.658374793
,5000,3017,1.657275439,,5000,3013,1.659475606
,5000,3012,1.66002656,,5000,3026,1.652346332
,5000,3013,1.659475606,,5000,3026,1.652346332
,5000,3007,1.662786831,,5000,3027,1.651800463
,5000,3018,1.656726309,,5000,3011,1.660577881
,5000,3008,1.662234043,,5000,3019,1.656177542
,5000,3013,1.659475606,,5000,3022,1.654533422
,5000,3010,1.661129568,,5000,3024,1.653439153
,5000,3004,1.664447403,,5000,3031,1.649620587
,5000,3027,1.651800463,,5000,3025,1.652892562
,5000,3015,1.658374793,,5000,3022,1.654533422
,5000,3017,1.657275439,,5000,3022,1.654533422
,5000,3009,1.661681622,,5000,3019,1.656177542
,5000,3013,1.659475606,,5000,3030,1.650165017
,5000,3018,1.656726309,,5000,3018,1.656726309
,5000,3013,1.659475606,,5000,3015,1.658374793
,5000,3019,1.656177542,,5000,3018,1.656726309
,5000,3018,1.656726309,,5000,3018,1.656726309
,5000,3009,1.661681622,,5000,3022,1.654533422
,5000,3019,1.656177542,,5000,3024,1.653439153
,5000,3022,1.654533422,,5000,3023,1.653986107
,5000,3009,1.661681622,,5000,3026,1.652346332
,5000,3008,1.662234043,,5000,3021,1.655081099
,5000,3020,1.655629139,,5000,3018,1.656726309
,5000,3020,1.655629139,,5000,3022,1.654533422
,5000,3016,1.657824934,,5000,3024,1.653439153
,5000,3018,1.656726309,,5000,3033,1.648532806
,10000,5901,1.694628029,,10000,5902,1.694340901
,10000,5915,1.690617075,,10000,5907,1.692906721
,10000,5912,1.691474966,,10000,5913,1.691188906
,10000,5910,1.692047377,,10000,5917,1.690045631
,10000,5912,1.691474966,,10000,5914,1.690902942
,10000,5907,1.692906721,,10000,5933,1.685487949
,10000,5892,1.697216565,,10000,5904,1.693766938
,10000,5917,1.690045631,,10000,5927,1.687194196
,10000,5895,1.696352841,,10000,5913,1.691188906
,10000,5924,1.688048616,,10000,5907,1.692906721
,10000,5913,1.691188906,,10000,5929,1.686625063
,10000,5908,1.692620176,,10000,5931,1.686056314
,10000,5904,1.693766938,,10000,5920,1.689189189
,10000,5903,1.694053871,,10000,5913,1.691188906
,10000,5902,1.694340901,,10000,5910,1.692047377
,10000,5916,1.690331305,,10000,5900,1.694915254
,10000,5905,1.693480102,,10000,5906,1.693193363
,10000,5893,1.696928559,,10000,5926,1.687478907
,10000,5921,1.688903901,,10000,5916,1.690331305
,10000,5904,1.693766938,,10000,5919,1.689474573
,10000,5920,1.689189189,,10000,5905,1.693480102
,10000,5914,1.690902942,,10000,5901,1.694628029
,10000,5913,1.691188906,,10000,5923,1.688333615
,10000,5918,1.689760054,,10000,5926,1.687478907
,10000,5892,1.697216565,,10000,5906,1.693193363
,10000,5917,1.690045631,,10000,5904,1.693766938
,10000,5909,1.692333728,,10000,5915,1.690617075
,10000,5920,1.689189189,,10000,5902,1.694340901
,10000,5921,1.688903901,,10000,5896,1.696065129
,10000,5905,1.693480102,,10000,5907,1.692906721
,10000,5911,1.691761123,,10000,5921,1.688903901
,10000,5894,1.696640652,,10000,5907,1.692906721
,10000,5911,1.691761123,,10000,5919,1.689474573
,10000,5901,1.694628029,,10000,5921,1.688903901
,10000,5914,1.690902942,,10000,5911,1.691761123
,10000,5908,1.692620176,,10000,5897,1.695777514
,10000,5918,1.689760054,,10000,5928,1.686909582
,10000,5916,1.690331305,,10000,5916,1.690331305
,10000,5891,1.697504668,,10000,5914,1.690902942
,10000,5927,1.687194196,,10000,5931,1.686056314
,10000,5918,1.689760054,,10000,5922,1.68861871
,10000,5919,1.689474573,,10000,5899,1.695202577
,10000,5919,1.689474573,,10000,5908,1.692620176
,10000,5904,1.693766938,,10000,5920,1.689189189
,10000,5910,1.692047377,,10000,5915,1.690617075
,10000,5896,1.696065129,,10000,5913,1.691188906
,10000,5904,1.693766938,,10000,5916,1.690331305
,10000,5906,1.693193363,,10000,5920,1.689189189
,10000,5909,1.692333728,,10000,5921,1.688903901
,10000,5911,1.691761123,,10000,5908,1.692620176
,10000,5898,1.695489997,,10000,5931,1.686056314
,10000,5890,1.697792869,,10000,5917,1.690045631
,10000,5897,1.695777514,,10000,5910,1.692047377
,10000,5914,1.690902942,,10000,5918,1.689760054
,10000,5903,1.694053871,,10000,5898,1.695489997
,10000,5904,1.693766938,,10000,5902,1.694340901
,10000,5906,1.693193363,,10000,5903,1.694053871
,10000,5912,1.691474966,,10000,5933,1.685487949
,10000,5914,1.690902942,,10000,5932,1.685772084
,10000,5904,1.693766938,,10000,5920,1.689189189
,10000,5917,1.690045631,,10000,5929,1.686625063
,10000,5903,1.694053871,,10000,5907,1.692906721
,10000,5914,1.690902942,,10000,5923,1.688333615
,10000,5904,1.693766938,,10000,5916,1.690331305
,10000,5911,1.691761123,,10000,5905,1.693480102
,10000,5905,1.693480102,,10000,5927,1.687194196
,10000,5925,1.687763713,,10000,5919,1.689474573
,10000,5897,1.695777514,,10000,5929,1.686625063
,10000,5906,1.693193363,,10000,5918,1.689760054
,10000,5911,1.691761123,,10000,5917,1.690045631
,10000,5911,1.691761123,,10000,5922,1.68861871
,10000,5926,1.687478907,,10000,5907,1.692906721
,10000,5909,1.692333728,,10000,5910,1.692047377
,10000,5911,1.691761123,,10000,5921,1.688903901
,10000,5905,1.693480102,,10000,5918,1.689760054
,10000,5917,1.690045631,,10000,5901,1.694628029
,10000,5896,1.696065129,,10000,5903,1.694053871
,10000,5920,1.689189189,,10000,5919,1.689474573
,10000,5902,1.694340901,,10000,5921,1.688903901
,10000,5894,1.696640652,,10000,5898,1.695489997
,10000,5913,1.691188906,,10000,5916,1.690331305
,10000,5908,1.692620176,,10000,5916,1.690331305
,10000,5897,1.695777514,,10000,5914,1.690902942
,10000,5910,1.692047377,,10000,5913,1.691188906
,10000,5912,1.691474966,,10000,5919,1.689474573
,10000,5900,1.694915254,,10000,5937,1.684352367
,10000,5906,1.693193363,,10000,5940,1.683501684
,10000,5897,1.695777514,,10000,5910,1.692047377
,10000,5915,1.690617075,,10000,5927,1.687194196
,10000,5901,1.694628029,,10000,5924,1.688048616
,10000,5910,1.692047377,,10000,5932,1.685772084
,10000,5914,1.690902942,,10000,5918,1.689760054
,10000,5908,1.692620176,,10000,5925,1.687763713
,10000,5909,1.692333728,,10000,5910,1.692047377
,10000,5921,1.688903901,,10000,5909,1.692333728
,10000,5908,1.692620176,,10000,5905,1.693480102
,10000,5906,1.693193363,,10000,5891,1.697504668
,10000,5916,1.690331305,,10000,5914,1.690902942
,10000,5902,1.694340901,,10000,5912,1.691474966
,10000,5908,1.692620176,,10000,5905,1.693480102
,15000,8810,1.70261067,,15000,8805,1.703577513
,15000,8797,1.705126748,,15000,8813,1.70203109
,15000,8803,1.703964558,,15000,8797,1.705126748
,15000,8813,1.70203109,,15000,8824,1.699909338
,15000,8824,1.699909338,,15000,8816,1.701451906
,15000,8816,1.701451906,,15000,8821,1.700487473
,15000,8817,1.701258932,,15000,8804,1.703771013
,15000,8808,1.702997275,,15000,8820,1.700680272
,15000,8793,1.705902422,,15000,8836,1.697600724
,15000,8811,1.702417433,,15000,8823,1.700102006
,15000,8826,1.699524133,,15000,8817,1.701258932
,15000,8804,1.703771013,,15000,8823,1.700102006
,15000,8816,1.701451906,,15000,8822,1.700294718
,15000,8825,1.699716714,,15000,8812,1.70222424
,15000,8804,1.703771013,,15000,8799,1.704739175
,15000,8821,1.700487473,,15000,8824,1.699909338
,15000,8812,1.70222424,,15000,8834,1.697985058
,15000,8809,1.702803951,,15000,8806,1.703384056
,15000,8796,1.7053206,,15000,8810,1.70261067
,15000,8808,1.702997275,,15000,8815,1.701644923
,15000,8807,1.703190644,,15000,8799,1.704739175
,15000,8812,1.70222424,,15000,8802,1.704158146
,15000,8815,1.701644923,,15000,8821,1.700487473
,15000,8815,1.701644923,,15000,8812,1.70222424
,15000,8822,1.700294718,,15000,8814,1.701837985
,15000,8820,1.700680272,,15000,8829,1.698946653
,15000,8793,1.705902422,,15000,8822,1.700294718
,15000,8788,1.706873009,,15000,8817,1.701258932
,15000,8809,1.702803951,,15000,8803,1.703964558
,15000,8802,1.704158146,,15000,8809,1.702803951
,15000,8801,1.704351778,,15000,8826,1.699524133
,15000,8802,1.704158146,,15000,8803,1.703964558
,15000,8805,1.703577513,,15000,8806,1.703384056
,15000,8811,1.702417433,,15000,8834,1.697985058
,15000,8783,1.7078447,,15000,8816,1.701451906
,15000,8828,1.699139103,,15000,8856,1.693766938
,15000,8805,1.703577513,,15000,8834,1.697985058
,15000,8817,1.701258932,,15000,8818,1.701066001
,15000,8799,1.704739175,,15000,8821,1.700487473
,15000,8807,1.703190644,,15000,8815,1.701644923
,15000,8815,1.701644923,,15000,8819,1.700873115
,15000,8820,1.700680272,,15000,8814,1.701837985
,15000,8802,1.704158146,,15000,8834,1.697985058
,15000,8795,1.705514497,,15000,8829,1.698946653
,15000,8824,1.699909338,,15000,8826,1.699524133
,15000,8814,1.701837985,,15000,8816,1.701451906
,15000,8809,1.702803951,,15000,8834,1.697985058
,15000,8817,1.701258932,,15000,8827,1.699331596
,15000,8826,1.699524133,,15000,8821,1.700487473
,15000,8814,1.701837985,,15000,8799,1.704739175
,15000,8808,1.702997275,,15000,8818,1.701066001
,15000,8806,1.703384056,,15000,8811,1.702417433
,15000,8793,1.705902422,,15000,8825,1.699716714
,15000,8820,1.700680272,,15000,8792,1.706096451
,15000,8818,1.701066001,,15000,8815,1.701644923
,15000,8797,1.705126748,,15000,8825,1.699716714
,15000,8810,1.70261067,,15000,8818,1.701066001
,15000,8784,1.707650273,,15000,8835,1.697792869
,15000,8810,1.70261067,,15000,8798,1.704932939
,15000,8799,1.704739175,,15000,8822,1.700294718
,15000,8804,1.703771013,,15000,8833,1.69817729
,15000,8797,1.705126748,,15000,8806,1.703384056
,15000,8813,1.70203109,,15000,8818,1.701066001
,15000,8828,1.699139103,,15000,8823,1.700102006
,15000,8789,1.706678803,,15000,8820,1.700680272
,15000,8820,1.700680272,,15000,8813,1.70203109
,15000,8794,1.705708438,,15000,8820,1.700680272
,15000,8806,1.703384056,,15000,8823,1.700102006
,15000,8794,1.705708438,,15000,8832,1.698369565
,15000,8804,1.703771013,,15000,8830,1.698754247
,15000,8830,1.698754247,,15000,8808,1.702997275
,15000,8814,1.701837985,,15000,8829,1.698946653
,15000,8815,1.701644923,,15000,8812,1.70222424
,15000,8821,1.700487473,,15000,8834,1.697985058
,15000,8816,1.701451906,,15000,8830,1.698754247
,15000,8798,1.704932939,,15000,8807,1.703190644
,15000,8793,1.705902422,,15000,8818,1.701066001
,15000,8832,1.698369565,,15000,8806,1.703384056
,15000,8816,1.701451906,,15000,8823,1.700102006
