File Name,File Size,Zipped File Size (Non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size (BWT Text),Zipped File Size (BWT Text),Compression Ratio (BWT Text)
,15000,9155,1.638448935,,15000,9158,1.637912208
,15000,9134,1.642215897,,15000,9142,1.640778823
,15000,9137,1.641676699,,15000,9141,1.64095832
,15000,9154,1.638627922,,15000,9163,1.637018444
,15000,9158,1.637912208,,15000,9166,1.636482653
,15000,9152,1.638986014,,15000,9155,1.638448935
,15000,9154,1.638627922,,15000,9167,1.636304134
,15000,9149,1.639523445,,15000,9161,1.637375832
,15000,9152,1.638986014,,15000,9164,1.636839808
,15000,9158,1.637912208,,15000,9136,1.641856392
,15000,9150,1.639344262,,15000,9155,1.638448935
,15000,9151,1.639165119,,15000,9166,1.636482653
,15000,9140,1.641137856,,15000,9154,1.638627922
,15000,9150,1.639344262,,15000,9169,1.635947213
,15000,9151,1.639165119,,15000,9165,1.636661211
,15000,9144,1.640419948,,15000,9160,1.637554585
,15000,9142,1.640778823,,15000,9149,1.639523445
,15000,9143,1.640599366,,15000,9159,1.637733377
,15000,9164,1.636839808,,15000,9159,1.637733377
,15000,9135,1.642036125,,15000,9158,1.637912208
,15000,9154,1.638627922,,15000,9158,1.637912208
,15000,9152,1.638986014,,15000,9165,1.636661211
,15000,9149,1.639523445,,15000,9152,1.638986014
,15000,9144,1.640419948,,15000,9151,1.639165119
,15000,9146,1.640061229,,15000,9154,1.638627922
,15000,9156,1.638269987,,15000,9153,1.638806949
,15000,9160,1.637554585,,15000,9160,1.637554585
,15000,9147,1.639881929,,15000,9168,1.636125654
,15000,9162,1.637197119,,15000,9160,1.637554585
,15000,9162,1.637197119,,15000,9156,1.638269987
,15000,9164,1.636839808,,15000,9156,1.638269987
,15000,9151,1.639165119,,15000,9161,1.637375832
,15000,9165,1.636661211,,15000,9143,1.640599366
,15000,9148,1.639702667,,15000,9163,1.637018444
,15000,9147,1.639881929,,15000,9155,1.638448935
,20000,12183,1.639881929,,20000,12213,1.637599279
,20000,12193,1.637554585,,20000,12193,1.64028541
,20000,12195,1.636304134,,20000,12202,1.639075561
,20000,12192,1.637733377,,20000,12197,1.639747479
,20000,12180,1.638627922,,20000,12191,1.640554507
,20000,12192,1.64095832,,20000,12197,1.639747479
,20000,12213,1.639881929,,20000,12194,1.640150894
,20000,12204,1.640061229,,20000,12206,1.638538424
,20000,12199,1.639165119,,20000,12197,1.639747479
,20000,12193,1.639523445,,20000,12209,1.638135801
,20000,12216,1.641317431,,20000,12186,1.641227638
,20000,12193,1.639881929,,20000,12188,1.64095832
,20000,12198,1.638627922,,20000,12195,1.6400164
,20000,12185,1.638986014,,20000,12198,1.639613051
,20000,12189,1.638806949,,20000,12189,1.640823693
,20000,12184,1.640240569,,20000,12195,1.6400164
,20000,12196,1.639344262,,20000,12190,1.640689089
,20000,12203,1.641317431,,20000,12183,1.641631782
,20000,12191,1.642935378,,20000,12191,1.640554507
,20000,12200,1.638806949,,20000,12217,1.637063109
,20000,12198,1.637554585,,20000,12210,1.638001638
,20000,12192,1.637197119,,20000,12201,1.639209901
,20000,12210,1.639165119,,20000,12192,1.640419948
,20000,12204,1.638627922,,20000,12173,1.642980366
,20000,12193,1.638986014,,20000,12200,1.639344262
,20000,12208,1.640240569,,20000,12208,1.638269987
,20000,12185,1.639344262,,20000,12208,1.638269987
,20000,12191,1.639165119,,20000,12208,1.638269987
,20000,12193,1.640778823,,20000,12207,1.638404194
,20000,12206,1.639881929,,20000,12188,1.64095832
,20000,12176,1.638448935,,20000,12204,1.638806949
,20000,12206,1.640778823,,20000,12196,1.639881929
,20000,12207,1.638448935,,20000,12198,1.639613051
,20000,12193,1.638986014,,20000,12207,1.638404194
,20000,12204,1.637018444,,20000,12199,1.639478646
,20000,12196,1.638269987,,20000,12206,1.638538424
,20000,12197,1.638448935,,20000,12195,1.6400164
,20000,12198,1.639702667,,20000,12195,1.6400164
,20000,12193,1.639344262,,20000,12196,1.639881929
,20000,12215,1.639165119,,20000,12207,1.638404194
,20000,12207,1.64095832,,20000,12192,1.640419948
,20000,12214,1.640061229,,20000,12188,1.64095832
,20000,12188,1.638627922,,20000,12184,1.641497045
,20000,12180,1.640599366,,20000,12207,1.638404194
,20000,12182,1.640061229,,20000,12190,1.640689089
,20000,12183,1.639165119,,20000,12199,1.639478646
,20000,12185,1.641137856,,20000,12213,1.637599279
,20000,12189,1.639523445,,20000,12209,1.638135801
,20000,12203,1.639702667,,20000,12196,1.639881929
,20000,12188,1.637375832,,20000,12188,1.64095832
,20000,12203,1.639881929,,20000,12197,1.639747479
,20000,12185,1.642036125,,20000,12192,1.640419948
,20000,12195,1.637554585,,20000,12204,1.638806949
,20000,12191,1.638269987,,20000,12204,1.638806949
,20000,12178,1.637912208,,20000,12193,1.64028541
,20000,12187,1.640061229,,20000,12185,1.641362331
,20000,12196,1.641856392,,20000,12165,1.64406083
,20000,12189,1.636661211,,20000,12194,1.640150894
,20000,12182,1.640599366,,20000,12209,1.638135801
,20000,12190,1.640599366,,20000,12192,1.640419948
,20000,12208,1.640599366,,20000,12186,1.641227638
,20000,12178,1.638986014,,20000,12203,1.638941244
,20000,12198,1.638269987,,20000,12190,1.640689089
,20000,12201,1.640061229,,20000,12196,1.639881929
,20000,12210,1.638448935,,20000,12203,1.638941244
,20000,12195,1.642215897,,20000,12184,1.641497045
,20000,12196,1.641676699,,20000,12213,1.637599279
,20000,12212,1.638627922,,20000,12194,1.640150894
,20000,12210,1.637912208,,20000,12191,1.640554507
,20000,12206,1.638986014,,20000,12181,1.641901322
,20000,12198,1.638627922,,20000,12194,1.640150894
,20000,12172,1.639523445,,20000,12224,1.636125654
,20000,12181,1.638986014,,20000,12197,1.639747479
,20000,12191,1.637912208,,20000,12206,1.638538424
,20000,12197,1.639344262,,20000,12200,1.639344262
,20000,12197,1.639165119,,20000,12220,1.636661211
,20000,12175,1.641137856,,20000,12191,1.640554507
,20000,12211,1.639344262,,20000,12204,1.638806949
,20000,12200,1.639165119,,20000,12193,1.64028541
,20000,12201,1.640419948,,20000,12197,1.639747479
,20000,12192,1.640778823,,20000,12206,1.638538424
,20000,12191,1.640599366,,20000,12190,1.640689089
,20000,12200,1.636839808,,20000,12197,1.639747479
,20000,12186,1.642036125,,20000,12190,1.640689089
,20000,12190,1.638627922,,20000,12206,1.638538424
,20000,12189,1.638986014,,20000,12193,1.64028541
,20000,12204,1.639523445,,20000,12196,1.639881929
,20000,12182,1.640419948,,20000,12206,1.638538424
,20000,12209,1.640061229,,20000,12210,1.638001638
,20000,12195,1.638269987,,20000,12202,1.639075561
,20000,12186,1.637554585,,20000,12208,1.638269987
,20000,12212,1.639881929,,20000,12225,1.63599182
,20000,12208,1.637197119,,20000,12192,1.640419948
,20000,12204,1.637197119,,20000,12188,1.64095832
,20000,12194,1.636839808,,20000,12213,1.637599279
,20000,12179,1.639165119,,20000,12203,1.638941244
,20000,12189,1.636661211,,20000,12195,1.6400164
,20000,12201,1.639702667,,20000,12197,1.639747479
,20000,12200,1.639881929,,20000,12197,1.639747479
,20000,12183,1.641631782,,20000,12195,1.6400164
,25000,15232,1.641281513,,25000,15250,1.64028541
,25000,15233,1.641173767,,25000,15246,1.639075561
,25000,15239,1.640527594,,25000,15247,1.639747479
,25000,15234,1.641066036,,25000,15245,1.640554507
,25000,15249,1.639451767,,25000,15260,1.639747479
,25000,15221,1.642467643,,25000,15251,1.640150894
,25000,15246,1.639774367,,25000,15222,1.638538424
,25000,15232,1.641281513,,25000,15250,1.639747479
,25000,15240,1.640419948,,25000,15250,1.638135801
,25000,15239,1.640527594,,25000,15252,1.641227638
,25000,15233,1.641173767,,25000,15243,1.64095832
,25000,15232,1.641281513,,25000,15222,1.6400164
,25000,15245,1.639881929,,25000,15240,1.639613051
,25000,15245,1.639881929,,25000,15251,1.640823693
,25000,15235,1.64095832,,25000,15251,1.6400164
,25000,15233,1.641173767,,25000,15243,1.640689089
,25000,15265,1.637733377,,25000,15238,1.641631782
,25000,15250,1.639344262,,25000,15267,1.640554507
,25000,15242,1.640204698,,25000,15261,1.637063109
,25000,15239,1.640527594,,25000,15242,1.638001638
,25000,15263,1.637947979,,25000,15241,1.639209901
,25000,15256,1.638699528,,25000,15253,1.640419948
,25000,15250,1.639344262,,25000,15242,1.642980366
,25000,15243,1.640097094,,25000,15266,1.639344262
,25000,15251,1.639236771,,25000,15254,1.638269987
,25000,15231,1.641389272,,25000,15264,1.638269987
,25000,15219,1.642683488,,25000,15239,1.638269987
,25000,15222,1.642359742,,25000,15247,1.638404194
,25000,15245,1.639881929,,25000,15222,1.64095832
,25000,15261,1.638162637,,25000,15244,1.638806949
,25000,15249,1.639451767,,25000,15245,1.639881929
,25000,15235,1.64095832,,25000,15240,1.639613051
,25000,15262,1.638055301,,25000,15239,1.638404194
,25000,15228,1.641712635,,25000,15250,1.639478646
,25000,15244,1.639989504,,25000,15240,1.638538424
,25000,15244,1.639989504,,25000,15234,1.6400164
,25000,15231,1.641389272,,25000,15246,1.6400164
,25000,15245,1.639881929,,25000,15240,1.639881929
,25000,15250,1.639344262,,25000,15227,1.638404194
,25000,15242,1.640204698,,25000,15236,1.640419948
,25000,15253,1.639021832,,25000,15268,1.64095832
,25000,15267,1.637518831,,25000,15232,1.641497045
,25000,15261,1.638162637,,25000,15257,1.638404194
,25000,15241,1.640312315,,25000,15237,1.640689089
,25000,15248,1.639559286,,25000,15252,1.639478646
,25000,15241,1.640312315,,25000,15240,1.637599279
,25000,15238,1.640635254,,25000,15248,1.638135801
,25000,15244,1.639989504,,25000,15241,1.639881929
,25000,15225,1.642036125,,25000,15250,1.64095832
,25000,15244,1.639989504,,25000,15235,1.639747479
,25000,15252,1.639129295,,25000,15242,1.640419948
,25000,15255,1.638806949,,25000,15253,1.638806949
,25000,15238,1.640635254,,25000,15247,1.638806949
,25000,15235,1.64095832,,25000,15247,1.64028541
,25000,15215,1.643115347,,25000,15267,1.641362331
,25000,15253,1.639021832,,25000,15242,1.64406083
,25000,15269,1.637304342,,25000,15250,1.640150894
,25000,15253,1.639021832,,25000,15236,1.638135801
,25000,15230,1.641497045,,25000,15260,1.640419948
,25000,15218,1.642791431,,25000,15224,1.641227638
,25000,15261,1.638162637,,25000,15238,1.638941244
,25000,15239,1.640527594,,25000,15245,1.640689089
,25000,15236,1.640850617,,25000,15253,1.639881929
,25000,15246,1.639774367,,25000,15242,1.638941244
,25000,15240,1.640419948,,25000,15235,1.641497045
,25000,15240,1.640419948,,25000,15228,1.637599279
,25000,15244,1.639989504,,25000,15269,1.640150894
,25000,15210,1.64365549,,25000,15266,1.640554507
,25000,15241,1.640312315,,25000,15242,1.641901322
,25000,15234,1.641066036,,25000,15239,1.640150894
,25000,15259,1.638377351,,25000,15276,1.636125654
,25000,15224,1.642143983,,25000,15222,1.639747479
,25000,15268,1.63741158,,25000,15261,1.638538424
,25000,15249,1.639451767,,25000,15239,1.639344262
,25000,15231,1.641389272,,25000,15234,1.636661211
,25000,15226,1.641928281,,25000,15232,1.640554507
,25000,15231,1.641389272,,25000,15264,1.638806949
,25000,15215,1.643115347,,25000,15242,1.64028541
,25000,15231,1.641389272,,25000,15213,1.639747479
,25000,15245,1.639881929,,25000,15238,1.638538424
,25000,15248,1.639559286,,25000,15254,1.640689089
,25000,15248,1.639559286,,25000,15238,1.639747479
,25000,15230,1.641497045,,25000,15251,1.640689089
,25000,15249,1.639451767,,25000,15248,1.638538424
,25000,15248,1.639559286,,25000,15238,1.64028541
,25000,15230,1.641497045,,25000,15248,1.639881929
,25000,15248,1.639559286,,25000,15251,1.638538424
,25000,15245,1.639881929,,25000,15241,1.638001638
,25000,15251,1.639236771,,25000,15255,1.639075561
,25000,15250,1.639344262,,25000,15238,1.638269987
,25000,15239,1.640527594,,25000,15246,1.63599182
,25000,15229,1.641604833,,25000,15249,1.640419948
,25000,15237,1.640742928,,25000,15253,1.64095832
,25000,15248,1.639559286,,25000,15276,1.637599279
,25000,15270,1.637197119,,25000,15260,1.638941244
,25000,15233,1.641173767,,25000,15241,1.6400164
,25000,15235,1.64095832,,25000,15223,1.639747479
,25000,15267,1.637518831,,25000,15238,1.639747479
,25000,15246,1.639774367,,25000,15264,1.6400164
,25000,15262,1.638055301,,25000,15248,1.639344262
,30000,18272,1.641856392,,30000,18303,1.639075561
,30000,18292,1.640061229,,30000,18291,1.640150894
,30000,18301,1.639254686,,30000,18296,1.639702667
,30000,18321,1.637465204,,30000,18306,1.638806949
,30000,18332,1.636482653,,30000,18311,1.638359456
,30000,18302,1.639165119,,30000,18308,1.638627922
,30000,18297,1.639613051,,30000,18313,1.638180527
,30000,18266,1.642395708,,30000,18309,1.638538424
,30000,18288,1.640419948,,30000,18297,1.639613051
,30000,18283,1.640868566,,30000,18287,1.640509652
,30000,18301,1.639254686,,30000,18300,1.639344262
,30000,18304,1.638986014,,30000,18296,1.639702667
,30000,18305,1.638896476,,30000,18296,1.639702667
,30000,18298,1.639523445,,30000,18278,1.641317431
,30000,18299,1.639433849,,30000,18292,1.640061229
,30000,18313,1.638180527,,30000,18295,1.639792293
,30000,18295,1.639792293,,30000,18298,1.639523445
,30000,18315,1.638001638,,30000,18283,1.640868566
,30000,18310,1.638448935,,30000,18278,1.641317431
,30000,18316,1.637912208,,30000,18315,1.638001638
,30000,18282,1.64095832,,30000,18298,1.639523445
,30000,18298,1.639523445,,30000,18301,1.639254686
,30000,18287,1.640509652,,30000,18297,1.639613051
,30000,18266,1.642395708,,30000,18290,1.640240569
,30000,18288,1.640419948,,30000,18303,1.639075561
,30000,18297,1.639613051,,30000,18276,1.641497045
,30000,18293,1.639971574,,30000,18302,1.639165119
,30000,18309,1.638538424,,30000,18309,1.638538424
,30000,18286,1.640599366,,30000,18295,1.639792293
,30000,18293,1.639971574,,30000,18304,1.638986014
,30000,18310,1.638448935,,30000,18309,1.638538424
,30000,18305,1.638896476,,30000,18299,1.639433849
,30000,18296,1.639702667,,30000,18303,1.639075561
,30000,18297,1.639613051,,30000,18314,1.638091078
,30000,18289,1.640330253,,30000,18294,1.639881929
,30000,18302,1.639165119,,30000,18306,1.638806949
,30000,18291,1.640150894,,30000,18290,1.640240569
,30000,18291,1.640150894,,30000,18306,1.638806949
,30000,18290,1.640240569,,30000,18302,1.639165119
,30000,18309,1.638538424,,30000,18316,1.637912208
,30000,18309,1.638538424,,30000,18304,1.638986014
,30000,18299,1.639433849,,30000,18318,1.637733377
,30000,18284,1.640778823,,30000,18293,1.639971574
,30000,18295,1.639792293,,30000,18286,1.640599366
,30000,18300,1.639344262,,30000,18298,1.639523445
,30000,18304,1.638986014,,30000,18298,1.639523445
,30000,18301,1.639254686,,30000,18298,1.639523445
,30000,18301,1.639254686,,30000,18288,1.640419948
,30000,18298,1.639523445,,30000,18325,1.637107776
,30000,18305,1.638896476,,30000,18314,1.638091078
,30000,18312,1.638269987,,30000,18312,1.638269987
,30000,18318,1.637733377,,30000,18296,1.639702667
,30000,18302,1.639165119,,30000,18307,1.63871743
,30000,18302,1.639165119,,30000,18287,1.640509652
,30000,18296,1.639702667,,30000,18285,1.640689089
,30000,18293,1.639971574,,30000,18317,1.637822788
,30000,18318,1.637733377,,30000,18297,1.639613051
,30000,18277,1.641407233,,30000,18303,1.639075561
,30000,18294,1.639881929,,30000,18289,1.640330253
,30000,18289,1.640330253,,30000,18325,1.637107776
,30000,18265,1.642485628,,30000,18295,1.639792293
,30000,18323,1.637286471,,30000,18296,1.639702667
,30000,18297,1.639613051,,30000,18306,1.638806949
,30000,18290,1.640240569,,30000,18306,1.638806949
,30000,18327,1.636929121,,30000,18304,1.638986014
,30000,18287,1.640509652,,30000,18280,1.641137856
,30000,18287,1.640509652,,30000,18287,1.640509652
,30000,18297,1.639613051,,30000,18306,1.638806949
,30000,18288,1.640419948,,30000,18288,1.640419948
,30000,18287,1.640509652,,30000,18290,1.640240569
,30000,18285,1.640689089,,30000,18323,1.637286471
,30000,18294,1.639881929,,30000,18282,1.64095832
,30000,18319,1.637643976,,30000,18299,1.639433849
,30000,18296,1.639702667,,30000,18276,1.641497045
,30000,18281,1.641048083,,30000,18302,1.639165119
,30000,18307,1.63871743,,30000,18293,1.639971574
,30000,18275,1.641586867,,30000,18288,1.640419948
,30000,18316,1.637912208,,30000,18303,1.639075561
,30000,18315,1.638001638,,30000,18286,1.640599366
,30000,18314,1.638091078,,30000,18288,1.640419948
,30000,18311,1.638359456,,30000,18307,1.63871743
,30000,18279,1.641227638,,30000,18295,1.639792293
,30000,18304,1.638986014,,30000,18294,1.639881929
,30000,18283,1.640868566,,30000,18297,1.639613051
,30000,18303,1.639075561,,30000,18283,1.640868566
,30000,18301,1.639254686,,30000,18311,1.638359456
,30000,18309,1.638538424,,30000,18307,1.63871743
,30000,18300,1.639344262,,30000,18302,1.639165119
,30000,18280,1.641137856,,30000,18302,1.639165119
,30000,18286,1.640599366,,30000,18300,1.639344262
,30000,18280,1.641137856,,30000,18299,1.639433849
,30000,18265,1.642485628,,30000,18301,1.639254686
,30000,18307,1.63871743,,30000,18301,1.639254686
,30000,18289,1.640330253,,30000,18298,1.639523445
,30000,18285,1.640689089,,30000,18305,1.638896476
,30000,18289,1.640330253,,30000,18289,1.640330253
,30000,18293,1.639971574,,30000,18303,1.639075561
,30000,18302,1.639165119,,30000,18316,1.637912208
,30000,18299,1.639433849,,30000,18293,1.639971574
,30000,18300,1.639344262,,30000,18314,1.638091078
,35000,21357,1.638806949,,35000,21365,1.638193307
,35000,21372,1.637656747,,35000,21365,1.638193307
,35000,21362,1.638423369,,35000,21353,1.639113942
,35000,21356,1.638883686,,35000,21345,1.639728274
,35000,21359,1.638653495,,35000,21358,1.638730218
,35000,21354,1.639037183,,35000,21353,1.639113942
,35000,21350,1.639344262,,35000,21357,1.638806949
,35000,21372,1.637656747,,35000,21358,1.638730218
,35000,21373,1.637580124,,35000,21345,1.639728274
,35000,21353,1.639113942,,35000,21358,1.638730218
,35000,21360,1.638576779,,35000,21380,1.637043966
,35000,21358,1.638730218,,35000,21378,1.637197119
,35000,21371,1.637733377,,35000,21370,1.637810014
,35000,21331,1.640804463,,35000,21339,1.640189325
,35000,21332,1.640727545,,35000,21368,1.63796331
,35000,21349,1.63942105,,35000,21358,1.638730218
,35000,21346,1.639651457,,35000,21386,1.636584682
,35000,21353,1.639113942,,35000,21369,1.637886658
,35000,21348,1.639497845,,35000,21393,1.636049175
,35000,21358,1.638730218,,35000,21363,1.638346674
,35000,21352,1.639190708,,35000,21345,1.639728274
,35000,21357,1.638806949,,35000,21362,1.638423369
,35000,21343,1.639881929,,35000,21344,1.639805097
,35000,21350,1.639344262,,35000,21350,1.639344262
,35000,21358,1.638730218,,35000,21365,1.638193307
,35000,21336,1.640419948,,35000,21343,1.639881929
,35000,21361,1.63850007,,35000,21373,1.637580124
,35000,21331,1.640804463,,35000,21361,1.63850007
,35000,21360,1.638576779,,35000,21352,1.639190708
,35000,21341,1.640035612,,35000,21346,1.639651457
,35000,21347,1.639574647,,35000,21363,1.638346674
,35000,21336,1.640419948,,35000,21367,1.638039968
,35000,21348,1.639497845,,35000,21343,1.639881929
,35000,21354,1.639037183,,35000,21363,1.638346674
,35000,21357,1.638806949,,35000,21337,1.640343066
,35000,21351,1.639267482,,35000,21351,1.639267482
,35000,21330,1.640881388,,35000,21378,1.637197119
,35000,21358,1.638730218,,35000,21370,1.637810014
,35000,21366,1.638116634,,35000,21353,1.639113942
,35000,21355,1.638960431,,35000,21346,1.639651457
,35000,21355,1.638960431,,35000,21330,1.640881388
,35000,21355,1.638960431,,35000,21365,1.638193307
,35000,21329,1.64095832,,35000,21356,1.638883686
,35000,21360,1.638576779,,35000,21332,1.640727545
,35000,21346,1.639651457,,35000,21352,1.639190708
,35000,21342,1.639958767,,35000,21351,1.639267482
,35000,21351,1.639267482,,35000,21334,1.640573732
,35000,21365,1.638193307,,35000,21357,1.638806949
,35000,21350,1.639344262,,35000,21340,1.640112465
,35000,21346,1.639651457,,35000,21355,1.638960431
,35000,21377,1.637273705,,35000,21354,1.639037183
,35000,21333,1.640650635,,35000,21368,1.63796331
,35000,21361,1.63850007,,35000,21370,1.637810014
,35000,21354,1.639037183,,35000,21370,1.637810014
,35000,21364,1.638269987,,35000,21349,1.63942105
,35000,21343,1.639881929,,35000,21370,1.637810014
,35000,21331,1.640804463,,35000,21371,1.637733377
,35000,21366,1.638116634,,35000,21346,1.639651457
,35000,21340,1.640112465,,35000,21341,1.640035612
,35000,21362,1.638423369,,35000,21346,1.639651457
,35000,21347,1.639574647,,35000,21343,1.639881929
,35000,21361,1.63850007,,35000,21384,1.636737748
,35000,21340,1.640112465,,35000,21343,1.639881929
,35000,21367,1.638039968,,35000,21358,1.638730218
,35000,21354,1.639037183,,35000,21363,1.638346674
,35000,21350,1.639344262,,35000,21372,1.637656747
,35000,21336,1.640419948,,35000,21375,1.637426901
,35000,21362,1.638423369,,35000,21359,1.638653495
,35000,21344,1.639805097,,35000,21340,1.640112465
,35000,21364,1.638269987,,35000,21353,1.639113942
,35000,21356,1.638883686,,35000,21353,1.639113942
,35000,21347,1.639574647,,35000,21348,1.639497845
,35000,21352,1.639190708,,35000,21381,1.636967401
,35000,21352,1.639190708,,35000,21362,1.638423369
,35000,21357,1.638806949,,35000,21367,1.638039968
,35000,21320,1.641651032,,35000,21342,1.639958767
,35000,21339,1.640189325,,35000,21377,1.637273705
,35000,21345,1.639728274,,35000,21364,1.638269987
,35000,21366,1.638116634,,35000,21372,1.637656747
,35000,21360,1.638576779,,35000,21351,1.639267482
,35000,21352,1.639190708,,35000,21367,1.638039968
,35000,21349,1.63942105,,35000,21374,1.637503509
,35000,21345,1.639728274,,35000,21355,1.638960431
,35000,21320,1.641651032,,35000,21343,1.639881929
,35000,21362,1.638423369,,35000,21363,1.638346674
,35000,21313,1.642190213,,35000,21358,1.638730218
,35000,21369,1.637886658,,35000,21331,1.640804463
,35000,21355,1.638960431,,35000,21353,1.639113942
,35000,21366,1.638116634,,35000,21357,1.638806949
,35000,21335,1.640496836,,35000,21343,1.639881929
,35000,21347,1.639574647,,35000,21369,1.637886658
,35000,21334,1.640573732,,35000,21357,1.638806949
,35000,21358,1.638730218,,35000,21352,1.639190708
,35000,21356,1.638883686,,35000,21341,1.640035612
,35000,21378,1.637197119,,35000,21356,1.638883686
,35000,21338,1.640266192,,35000,21340,1.640112465
,35000,21333,1.640650635,,35000,21365,1.638193307
,35000,21364,1.638269987,,35000,21342,1.639958767
,35000,21371,1.637733377,,35000,21354,1.639037183
,35000,21364,1.638269987,,35000,21353,1.639113942
,40000,24399,1.639411451,,40000,24417,1.638202891
,40000,24393,1.639814701,,40000,24392,1.639881929
,40000,24400,1.639344262,,40000,24384,1.640419948
,40000,24403,1.639142728,,40000,24436,1.636929121
,40000,24389,1.640083644,,40000,24402,1.639209901
,40000,24396,1.639613051,,40000,24414,1.638404194
,40000,24399,1.639411451,,40000,24407,1.638874093
,40000,24399,1.639411451,,40000,24426,1.637599279
,40000,24383,1.640487225,,40000,24411,1.638605547
,40000,24389,1.640083644,,40000,24393,1.639814701
,40000,24407,1.638874093,,40000,24390,1.6400164
,40000,24405,1.6390084,,40000,24401,1.639277079
,40000,24409,1.638739809,,40000,24427,1.637532239
,40000,24400,1.639344262,,40000,24405,1.6390084
,40000,24407,1.638874093,,40000,24424,1.637733377
,40000,24396,1.639613051,,40000,24388,1.640150894
,40000,24399,1.639411451,,40000,24389,1.640083644
,40000,24391,1.639949162,,40000,24393,1.639814701
,40000,24407,1.638874093,,40000,24406,1.638941244
,40000,24408,1.638806949,,40000,24428,1.637465204
,40000,24383,1.640487225,,40000,24393,1.639814701
,40000,24382,1.640554507,,40000,24385,1.640352676
,40000,24411,1.638605547,,40000,24415,1.638337088
,40000,24386,1.64028541,,40000,24402,1.639209901
,40000,24395,1.639680262,,40000,24401,1.639277079
,40000,24396,1.639613051,,40000,24366,1.641631782
,40000,24397,1.639545846,,40000,24372,1.641227638
,40000,24382,1.640554507,,40000,24419,1.638068717
,40000,24410,1.638672675,,40000,24404,1.639075561
,40000,24379,1.640756389,,40000,24405,1.6390084
,40000,24380,1.640689089,,40000,24395,1.639680262
,40000,24416,1.638269987,,40000,24398,1.639478646
,40000,24412,1.638538424,,40000,24410,1.638672675
,40000,24404,1.639075561,,40000,24389,1.640083644
,40000,24375,1.641025641,,40000,24412,1.638538424
,40000,24403,1.639142728,,40000,24402,1.639209901
,40000,24411,1.638605547,,40000,24418,1.638135801
,40000,24427,1.637532239,,40000,24406,1.638941244
,40000,24406,1.638941244,,40000,24362,1.641901322
,40000,24379,1.640756389,,40000,24396,1.639613051
,40000,24406,1.638941244,,40000,24399,1.639411451
,40000,24387,1.640218149,,40000,24408,1.638806949
,40000,24393,1.639814701,,40000,24405,1.6390084
,40000,24390,1.6400164,,40000,24400,1.639344262
,40000,24416,1.638269987,,40000,24428,1.637465204
,40000,24391,1.639949162,,40000,24414,1.638404194
,40000,24386,1.64028541,,40000,24410,1.638672675
,40000,24414,1.638404194,,40000,24413,1.638471306
,40000,24395,1.639680262,,40000,24393,1.639814701
,40000,24382,1.640554507,,40000,24426,1.637599279
,40000,24405,1.6390084,,40000,24423,1.637800434
,40000,24399,1.639411451,,40000,24427,1.637532239
,40000,24364,1.641766541,,40000,24410,1.638672675
,40000,24407,1.638874093,,40000,24403,1.639142728
,40000,24414,1.638404194,,40000,24378,1.640823693
,40000,24398,1.639478646,,40000,24394,1.639747479
,40000,24407,1.638874093,,40000,24390,1.6400164
,40000,24394,1.639747479,,40000,24357,1.642238371
,40000,24381,1.640621796,,40000,24402,1.639209901
,40000,24413,1.638471306,,40000,24407,1.638874093
,40000,24414,1.638404194,,40000,24406,1.638941244
,40000,24371,1.641294982,,40000,24411,1.638605547
,40000,24429,1.637398174,,40000,24413,1.638471306
,40000,24412,1.638538424,,40000,24425,1.637666325
,40000,24404,1.639075561,,40000,24393,1.639814701
,40000,24395,1.639680262,,40000,24398,1.639478646
,40000,24393,1.639814701,,40000,24419,1.638068717
,40000,24392,1.639881929,,40000,24393,1.639814701
,40000,24413,1.638471306,,40000,24410,1.638672675
,40000,24411,1.638605547,,40000,24399,1.639411451
,40000,24400,1.639344262,,40000,24408,1.638806949
,40000,24404,1.639075561,,40000,24420,1.638001638
,40000,24395,1.639680262,,40000,24406,1.638941244
,40000,24405,1.6390084,,40000,24393,1.639814701
,40000,24406,1.638941244,,40000,24408,1.638806949
,40000,24398,1.639478646,,40000,24392,1.639881929
,40000,24405,1.6390084,,40000,24410,1.638672675
,40000,24388,1.640150894,,40000,24402,1.639209901
,40000,24398,1.639478646,,40000,24401,1.639277079
,40000,24401,1.639277079,,40000,24429,1.637398174
,40000,24412,1.638538424,,40000,24413,1.638471306
,40000,24376,1.64095832,,40000,24415,1.638337088
,40000,24412,1.638538424,,40000,24397,1.639545846
,40000,24410,1.638672675,,40000,24381,1.640621796
,40000,24407,1.638874093,,40000,24421,1.637934565
,40000,24380,1.640689089,,40000,24397,1.639545846
,40000,24428,1.637465204,,40000,24389,1.640083644
,40000,24422,1.637867497,,40000,24412,1.638538424
,40000,24373,1.6411603,,40000,24417,1.638202891
,40000,24372,1.641227638,,40000,24410,1.638672675
,40000,24395,1.639680262,,40000,24411,1.638605547
,40000,24410,1.638672675,,40000,24415,1.638337088
,40000,24403,1.639142728,,40000,24401,1.639277079
,40000,24390,1.6400164,,40000,24428,1.637465204
,40000,24370,1.641362331,,40000,24397,1.639545846
,40000,24402,1.639209901,,40000,24411,1.638605547
,40000,24404,1.639075561,,40000,24395,1.639680262
,40000,24383,1.640487225,,40000,24386,1.64028541
,40000,24406,1.638941244,,40000,24418,1.638135801
,40000,24398,1.639478646,,40000,24387,1.640218149
