File Name,File Size,Zipped File Size (Non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size,Zipped File Size (BWT Text),Compression Ratio (BWT Text)
Output30.zip,1000,780,1.282051282,OutputBWT30.zip,1000,785,1.27388535
Output31.zip,1000,780,1.282051282,OutputBWT31.zip,1000,787,1.27064803
Output32.zip,1000,779,1.283697047,OutputBWT32.zip,1000,787,1.27064803
Output33.zip,1000,780,1.282051282,OutputBWT33.zip,1000,785,1.27388535
Output34.zip,1000,779,1.283697047,OutputBWT34.zip,1000,788,1.269035533
Output35.zip,1000,780,1.282051282,OutputBWT35.zip,1000,787,1.27064803
Output36.zip,1000,781,1.280409731,OutputBWT36.zip,1000,789,1.267427123
Output37.zip,1000,779,1.283697047,OutputBWT37.zip,1000,783,1.277139208
Output38.zip,1000,781,1.280409731,OutputBWT38.zip,1000,786,1.272264631
Output39.zip,1000,781,1.280409731,OutputBWT39.zip,1000,783,1.277139208
Output4.zip,1000,777,1.287001287,OutputBWT4.zip,1000,785,1.27388535
Output40.zip,1000,780,1.282051282,OutputBWT40.zip,1000,786,1.272264631
Output41.zip,1000,778,1.285347044,OutputBWT41.zip,1000,787,1.27064803
Output42.zip,1000,782,1.278772379,OutputBWT42.zip,1000,785,1.27388535
Output43.zip,1000,781,1.280409731,OutputBWT43.zip,1000,787,1.27064803
Output44.zip,1000,779,1.283697047,OutputBWT44.zip,1000,785,1.27388535
Output45.zip,1000,781,1.280409731,OutputBWT45.zip,1000,787,1.27064803
Output46.zip,1000,780,1.282051282,OutputBWT46.zip,1000,786,1.272264631
Output47.zip,1000,777,1.287001287,OutputBWT47.zip,1000,786,1.272264631
Output48.zip,1000,782,1.278772379,OutputBWT48.zip,1000,787,1.27064803
Output49.zip,1000,780,1.282051282,OutputBWT49.zip,1000,785,1.27388535
Output5.zip,1000,778,1.285347044,OutputBWT5.zip,1000,781,1.280409731
Output50.zip,1000,782,1.278772379,OutputBWT50.zip,1000,789,1.267427123
Output51.zip,1000,780,1.282051282,OutputBWT51.zip,1000,786,1.272264631
Output52.zip,1000,779,1.283697047,OutputBWT52.zip,1000,784,1.275510204
Output53.zip,1000,780,1.282051282,OutputBWT53.zip,1000,784,1.275510204
Output54.zip,1000,782,1.278772379,OutputBWT54.zip,1000,787,1.27064803
Output55.zip,1000,778,1.285347044,OutputBWT55.zip,1000,786,1.272264631
Output56.zip,1000,782,1.278772379,OutputBWT56.zip,1000,788,1.269035533
Output57.zip,1000,779,1.283697047,OutputBWT57.zip,1000,787,1.27064803
Output58.zip,1000,780,1.282051282,OutputBWT58.zip,1000,785,1.27388535
Output59.zip,1000,780,1.282051282,OutputBWT59.zip,1000,786,1.272264631
Output6.zip,1000,776,1.288659794,OutputBWT6.zip,1000,786,1.272264631
Output60.zip,1000,782,1.278772379,OutputBWT60.zip,1000,787,1.27064803
Output61.zip,1000,781,1.280409731,OutputBWT61.zip,1000,786,1.272264631
Output62.zip,1000,777,1.287001287,OutputBWT62.zip,1000,782,1.278772379
Output63.zip,1000,783,1.277139208,OutputBWT63.zip,1000,785,1.27388535
Output64.zip,1000,781,1.280409731,OutputBWT64.zip,1000,788,1.269035533
Output65.zip,1000,783,1.277139208,OutputBWT65.zip,1000,785,1.27388535
Output66.zip,1000,779,1.283697047,OutputBWT66.zip,1000,786,1.272264631
Output67.zip,1000,780,1.282051282,OutputBWT67.zip,1000,786,1.272264631
Output68.zip,1000,780,1.282051282,OutputBWT68.zip,1000,788,1.269035533
Output69.zip,1000,779,1.283697047,OutputBWT69.zip,1000,786,1.272264631
Output7.zip,1000,779,1.283697047,OutputBWT7.zip,1000,782,1.278772379
Output70.zip,1000,779,1.283697047,OutputBWT70.zip,1000,784,1.275510204
Output71.zip,1000,780,1.282051282,OutputBWT71.zip,1000,787,1.27064803
Output72.zip,1000,777,1.287001287,OutputBWT72.zip,1000,790,1.265822785
Output73.zip,1000,778,1.285347044,OutputBWT73.zip,1000,786,1.272264631
Output74.zip,1000,780,1.282051282,OutputBWT74.zip,1000,788,1.269035533
Output75.zip,1000,778,1.285347044,OutputBWT75.zip,1000,786,1.272264631
Output76.zip,1000,778,1.285347044,OutputBWT76.zip,1000,785,1.27388535
Output77.zip,1000,776,1.288659794,OutputBWT77.zip,1000,785,1.27388535
Output78.zip,1000,782,1.278772379,OutputBWT78.zip,1000,788,1.269035533
Output79.zip,1000,777,1.287001287,OutputBWT79.zip,1000,786,1.272264631
Output8.zip,1000,779,1.283697047,OutputBWT8.zip,1000,784,1.275510204
Output80.zip,1000,781,1.280409731,OutputBWT80.zip,1000,787,1.27064803
Output81.zip,1000,781,1.280409731,OutputBWT81.zip,1000,788,1.269035533
Output82.zip,1000,781,1.280409731,OutputBWT82.zip,1000,787,1.27064803
Output83.zip,1000,780,1.282051282,OutputBWT83.zip,1000,787,1.27064803
Output84.zip,1000,777,1.287001287,OutputBWT84.zip,1000,784,1.275510204
Output85.zip,1000,780,1.282051282,OutputBWT85.zip,1000,787,1.27064803
Output86.zip,1000,778,1.285347044,OutputBWT86.zip,1000,786,1.272264631
Output87.zip,1000,780,1.282051282,OutputBWT87.zip,1000,786,1.272264631
Output88.zip,1000,783,1.277139208,OutputBWT88.zip,1000,787,1.27064803
Output89.zip,1000,778,1.285347044,OutputBWT89.zip,1000,788,1.269035533
Output9.zip,1000,781,1.280409731,OutputBWT9.zip,1000,783,1.277139208
Output90.zip,1000,782,1.278772379,OutputBWT90.zip,1000,788,1.269035533
Output91.zip,1000,779,1.283697047,OutputBWT91.zip,1000,787,1.27064803
Output92.zip,1000,781,1.280409731,OutputBWT92.zip,1000,785,1.27388535
Output93.zip,1000,781,1.280409731,OutputBWT93.zip,1000,787,1.27064803
Output94.zip,1000,779,1.283697047,OutputBWT94.zip,1000,786,1.272264631
Output95.zip,1000,777,1.287001287,OutputBWT95.zip,1000,786,1.272264631
Output96.zip,1000,778,1.285347044,OutputBWT96.zip,1000,786,1.272264631
Output97.zip,1000,779,1.283697047,OutputBWT97.zip,1000,788,1.269035533
Output98.zip,1000,781,1.280409731,OutputBWT98.zip,1000,787,1.27064803
Output99.zip,1000,778,1.285347044,OutputBWT99.zip,1000,784,1.275510204
,2000,1391,1.437814522,,2000,1395,1.433691756
,2000,1395,1.433691756,,2000,1394,1.43472023
,2000,1394,1.43472023,,2000,1403,1.42551675
,2000,1396,1.432664756,,2000,1402,1.426533524
,2000,1395,1.433691756,,2000,1399,1.429592566
,2000,1395,1.433691756,,2000,1397,1.431639227
,2000,1393,1.435750179,,2000,1399,1.429592566
,2000,1392,1.436781609,,2000,1398,1.430615165
,2000,1391,1.437814522,,2000,1395,1.433691756
,2000,1395,1.433691756,,2000,1403,1.42551675
,2000,1397,1.431639227,,2000,1404,1.424501425
,2000,1393,1.435750179,,2000,1399,1.429592566
,2000,1396,1.432664756,,2000,1399,1.429592566
,2000,1392,1.436781609,,2000,1397,1.431639227
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1394,1.43472023,,2000,1398,1.430615165
,2000,1394,1.43472023,,2000,1399,1.429592566
,2000,1394,1.43472023,,2000,1398,1.430615165
,2000,1396,1.432664756,,2000,1400,1.428571429
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1397,1.431639227,,2000,1402,1.426533524
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1393,1.435750179,,2000,1402,1.426533524
,2000,1393,1.435750179,,2000,1398,1.430615165
,2000,1396,1.432664756,,2000,1401,1.427551749
,2000,1396,1.432664756,,2000,1400,1.428571429
,2000,1396,1.432664756,,2000,1398,1.430615165
,2000,1397,1.431639227,,2000,1402,1.426533524
,2000,1394,1.43472023,,2000,1401,1.427551749
,2000,1396,1.432664756,,2000,1402,1.426533524
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1395,1.433691756,,2000,1403,1.42551675
,2000,1399,1.429592566,,2000,1404,1.424501425
,2000,1396,1.432664756,,2000,1397,1.431639227
,2000,1393,1.435750179,,2000,1401,1.427551749
,2000,1396,1.432664756,,2000,1404,1.424501425
,2000,1396,1.432664756,,2000,1402,1.426533524
,2000,1397,1.431639227,,2000,1403,1.42551675
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1397,1.431639227,,2000,1401,1.427551749
,2000,1392,1.436781609,,2000,1406,1.422475107
,2000,1395,1.433691756,,2000,1401,1.427551749
,2000,1397,1.431639227,,2000,1401,1.427551749
,2000,1396,1.432664756,,2000,1403,1.42551675
,2000,1395,1.433691756,,2000,1400,1.428571429
,2000,1397,1.431639227,,2000,1401,1.427551749
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1401,1.427551749,,2000,1404,1.424501425
,2000,1399,1.429592566,,2000,1403,1.42551675
,2000,1399,1.429592566,,2000,1403,1.42551675
,2000,1396,1.432664756,,2000,1402,1.426533524
,2000,1398,1.430615165,,2000,1405,1.423487544
,2000,1397,1.431639227,,2000,1402,1.426533524
,2000,1393,1.435750179,,2000,1400,1.428571429
,2000,1393,1.435750179,,2000,1401,1.427551749
,2000,1394,1.43472023,,2000,1401,1.427551749
,2000,1394,1.43472023,,2000,1402,1.426533524
,2000,1396,1.432664756,,2000,1402,1.426533524
,2000,1398,1.430615165,,2000,1403,1.42551675
,2000,1398,1.430615165,,2000,1402,1.426533524
,2000,1390,1.438848921,,2000,1399,1.429592566
,2000,1391,1.437814522,,2000,1402,1.426533524
,2000,1395,1.433691756,,2000,1405,1.423487544
,2000,1396,1.432664756,,2000,1400,1.428571429
,2000,1391,1.437814522,,2000,1405,1.423487544
,2000,1396,1.432664756,,2000,1400,1.428571429
,2000,1393,1.435750179,,2000,1399,1.429592566
,2000,1393,1.435750179,,2000,1400,1.428571429
,2000,1397,1.431639227,,2000,1401,1.427551749
,2000,1394,1.43472023,,2000,1403,1.42551675
,2000,1394,1.43472023,,2000,1401,1.427551749
,2000,1397,1.431639227,,2000,1405,1.423487544
,2000,1396,1.432664756,,2000,1398,1.430615165
,2000,1390,1.438848921,,2000,1401,1.427551749
,2000,1395,1.433691756,,2000,1399,1.429592566
,2000,1397,1.431639227,,2000,1402,1.426533524
,2000,1390,1.438848921,,2000,1403,1.42551675
,2000,1390,1.438848921,,2000,1399,1.429592566
,2000,1396,1.432664756,,2000,1399,1.429592566
,2000,1392,1.436781609,,2000,1402,1.426533524
,2000,1394,1.43472023,,2000,1397,1.431639227
,2000,1394,1.43472023,,2000,1399,1.429592566
,2000,1398,1.430615165,,2000,1402,1.426533524
,2000,1394,1.43472023,,2000,1400,1.428571429
,2000,1398,1.430615165,,2000,1398,1.430615165
,2000,1394,1.43472023,,2000,1401,1.427551749
,2000,1396,1.432664756,,2000,1402,1.426533524
,2000,1393,1.435750179,,2000,1402,1.426533524
,2000,1397,1.431639227,,2000,1398,1.430615165
,2000,1390,1.438848921,,2000,1401,1.427551749
,2000,1397,1.431639227,,2000,1401,1.427551749
,2000,1395,1.433691756,,2000,1403,1.42551675
,2000,1393,1.435750179,,2000,1400,1.428571429
,2000,1397,1.431639227,,2000,1403,1.42551675
,2000,1395,1.433691756,,2000,1402,1.426533524
,2000,1397,1.431639227,,2000,1402,1.426533524
,2000,1399,1.429592566,,2000,1399,1.429592566
,2000,1393,1.435750179,,2000,1403,1.42551675
,2000,1397,1.431639227,,2000,1406,1.422475107
,5000,3271,1.528584531,,5000,3278,1.525320317
,5000,3272,1.528117359,,5000,3270,1.529051988
,5000,3271,1.528584531,,5000,3275,1.526717557
,5000,3271,1.528584531,,5000,3278,1.525320317
,5000,3276,1.526251526,,5000,3279,1.524855139
,5000,3271,1.528584531,,5000,3277,1.52578578
,5000,3270,1.529051988,,5000,3278,1.525320317
,5000,3271,1.528584531,,5000,3273,1.527650474
,5000,3269,1.529519731,,5000,3273,1.527650474
,5000,3267,1.530456076,,5000,3276,1.526251526
,5000,3271,1.528584531,,5000,3274,1.527183873
,5000,3271,1.528584531,,5000,3276,1.526251526
,5000,3269,1.529519731,,5000,3278,1.525320317
,5000,3272,1.528117359,,5000,3277,1.52578578
,5000,3273,1.527650474,,5000,3277,1.52578578
,5000,3269,1.529519731,,5000,3272,1.528117359
,5000,3277,1.52578578,,5000,3280,1.524390244
,5000,3271,1.528584531,,5000,3279,1.524855139
,5000,3268,1.52998776,,5000,3274,1.527183873
,5000,3270,1.529051988,,5000,3276,1.526251526
,5000,3269,1.529519731,,5000,3282,1.523461304
,5000,3267,1.530456076,,5000,3281,1.523925632
,5000,3271,1.528584531,,5000,3272,1.528117359
,5000,3268,1.52998776,,5000,3281,1.523925632
,5000,3273,1.527650474,,5000,3277,1.52578578
,5000,3270,1.529051988,,5000,3278,1.525320317
,5000,3267,1.530456076,,5000,3275,1.526717557
,5000,3269,1.529519731,,5000,3280,1.524390244
,5000,3267,1.530456076,,5000,3280,1.524390244
,5000,3273,1.527650474,,5000,3278,1.525320317
,5000,3270,1.529051988,,5000,3277,1.52578578
,5000,3274,1.527183873,,5000,3277,1.52578578
,5000,3273,1.527650474,,5000,3277,1.52578578
,5000,3274,1.527183873,,5000,3277,1.52578578
,5000,3273,1.527650474,,5000,3277,1.52578578
,5000,3274,1.527183873,,5000,3277,1.52578578
,5000,3267,1.530456076,,5000,3272,1.528117359
,5000,3273,1.527650474,,5000,3278,1.525320317
,5000,3270,1.529051988,,5000,3278,1.525320317
,5000,3274,1.527183873,,5000,3279,1.524855139
,5000,3268,1.52998776,,5000,3274,1.527183873
,5000,3270,1.529051988,,5000,3278,1.525320317
,5000,3273,1.527650474,,5000,3278,1.525320317
,5000,3275,1.526717557,,5000,3276,1.526251526
,5000,3273,1.527650474,,5000,3279,1.524855139
,5000,3269,1.529519731,,5000,3273,1.527650474
,5000,3267,1.530456076,,5000,3279,1.524855139
,5000,3266,1.530924679,,5000,3279,1.524855139
,5000,3272,1.528117359,,5000,3276,1.526251526
,5000,3273,1.527650474,,5000,3271,1.528584531
,5000,3275,1.526717557,,5000,3276,1.526251526
,5000,3276,1.526251526,,5000,3280,1.524390244
,5000,3271,1.528584531,,5000,3280,1.524390244
,5000,3271,1.528584531,,5000,3284,1.522533496
,5000,3270,1.529051988,,5000,3283,1.522997259
,5000,3267,1.530456076,,5000,3278,1.525320317
,5000,3265,1.531393568,,5000,3274,1.527183873
,5000,3270,1.529051988,,5000,3274,1.527183873
,5000,3274,1.527183873,,5000,3274,1.527183873
,5000,3277,1.52578578,,5000,3275,1.526717557
,5000,3273,1.527650474,,5000,3278,1.525320317
,5000,3276,1.526251526,,5000,3274,1.527183873
,5000,3273,1.527650474,,5000,3283,1.522997259
,5000,3273,1.527650474,,5000,3277,1.52578578
,5000,3270,1.529051988,,5000,3280,1.524390244
,5000,3270,1.529051988,,5000,3276,1.526251526
,5000,3266,1.530924679,,5000,3274,1.527183873
,5000,3268,1.52998776,,5000,3269,1.529519731
,5000,3270,1.529051988,,5000,3273,1.527650474
,5000,3270,1.529051988,,5000,3277,1.52578578
,5000,3269,1.529519731,,5000,3272,1.528117359
,5000,3272,1.528117359,,5000,3280,1.524390244
,5000,3271,1.528584531,,5000,3283,1.522997259
,5000,3274,1.527183873,,5000,3278,1.525320317
,5000,3275,1.526717557,,5000,3270,1.529051988
,5000,3267,1.530456076,,5000,3275,1.526717557
,5000,3269,1.529519731,,5000,3282,1.523461304
,5000,3271,1.528584531,,5000,3275,1.526717557
,5000,3274,1.527183873,,5000,3277,1.52578578
,5000,3273,1.527650474,,5000,3278,1.525320317
,5000,3270,1.529051988,,5000,3279,1.524855139
,5000,3270,1.529051988,,5000,3275,1.526717557
,5000,3275,1.526717557,,5000,3276,1.526251526
,5000,3277,1.52578578,,5000,3275,1.526717557
,5000,3274,1.527183873,,5000,3285,1.522070015
,5000,3270,1.529051988,,5000,3278,1.525320317
,5000,3268,1.52998776,,5000,3278,1.525320317
,5000,3271,1.528584531,,5000,3272,1.528117359
,5000,3269,1.529519731,,5000,3278,1.525320317
,5000,3269,1.529519731,,5000,3280,1.524390244
,5000,3271,1.528584531,,5000,3278,1.525320317
,5000,3268,1.52998776,,5000,3281,1.523925632
,5000,3269,1.529519731,,5000,3278,1.525320317
,5000,3272,1.528117359,,5000,3281,1.523925632
,5000,3263,1.53233221,,5000,3279,1.524855139
,5000,3269,1.529519731,,5000,3276,1.526251526
,5000,3270,1.529051988,,5000,3279,1.524855139
,5000,3273,1.527650474,,5000,3279,1.524855139
,5000,3267,1.530456076,,5000,3278,1.525320317
,5000,3271,1.528584531,,5000,3277,1.52578578
,10000,6387,1.565680288,,10000,6401,1.562255898
,10000,6392,1.564455569,,10000,6406,1.561036528
,10000,6394,1.563966218,,10000,6411,1.559819061
,10000,6396,1.563477173,,10000,6397,1.563232765
,10000,6401,1.562255898,,10000,6403,1.561767921
,10000,6400,1.5625,,10000,6404,1.561524047
,10000,6393,1.564210856,,10000,6401,1.562255898
,10000,6398,1.562988434,,10000,6396,1.563477173
,10000,6397,1.563232765,,10000,6407,1.560792883
,10000,6395,1.563721658,,10000,6405,1.56128025
,10000,6396,1.563477173,,10000,6400,1.5625
,10000,6400,1.5625,,10000,6401,1.562255898
,10000,6395,1.563721658,,10000,6402,1.562011871
,10000,6392,1.564455569,,10000,6399,1.562744179
,10000,6396,1.563477173,,10000,6407,1.560792883
,10000,6393,1.564210856,,10000,6402,1.562011871
,10000,6389,1.565190171,,10000,6397,1.563232765
,10000,6399,1.562744179,,10000,6402,1.562011871
,10000,6398,1.562988434,,10000,6401,1.562255898
,10000,6403,1.561767921,,10000,6411,1.559819061
,10000,6398,1.562988434,,10000,6399,1.562744179
,10000,6398,1.562988434,,10000,6403,1.561767921
,10000,6396,1.563477173,,10000,6401,1.562255898
,10000,6391,1.56470036,,10000,6401,1.562255898
,10000,6399,1.562744179,,10000,6392,1.564455569
,10000,6389,1.565190171,,10000,6397,1.563232765
,10000,6391,1.56470036,,10000,6402,1.562011871
,10000,6396,1.563477173,,10000,6401,1.562255898
,10000,6390,1.564945227,,10000,6400,1.5625
,10000,6393,1.564210856,,10000,6400,1.5625
,10000,6395,1.563721658,,10000,6398,1.562988434
,10000,6400,1.5625,,10000,6405,1.56128025
,10000,6388,1.565435191,,10000,6405,1.56128025
,10000,6395,1.563721658,,10000,6402,1.562011871
,10000,6393,1.564210856,,10000,6398,1.562988434
,10000,6393,1.564210856,,10000,6399,1.562744179
,10000,6398,1.562988434,,10000,6399,1.562744179
,10000,6402,1.562011871,,10000,6398,1.562988434
,10000,6397,1.563232765,,10000,6404,1.561524047
,10000,6392,1.564455569,,10000,6407,1.560792883
,10000,6393,1.564210856,,10000,6402,1.562011871
,10000,6399,1.562744179,,10000,6406,1.561036528
,10000,6391,1.56470036,,10000,6403,1.561767921
,10000,6389,1.565190171,,10000,6396,1.563477173
,10000,6394,1.563966218,,10000,6402,1.562011871
,10000,6396,1.563477173,,10000,6401,1.562255898
,10000,6402,1.562011871,,10000,6400,1.5625
,10000,6392,1.564455569,,10000,6408,1.560549313
,10000,6392,1.564455569,,10000,6404,1.561524047
,10000,6403,1.561767921,,10000,6400,1.5625
,10000,6392,1.564455569,,10000,6400,1.5625
,10000,6394,1.563966218,,10000,6397,1.563232765
,10000,6397,1.563232765,,10000,6402,1.562011871
,10000,6399,1.562744179,,10000,6406,1.561036528
,10000,6396,1.563477173,,10000,6406,1.561036528
,10000,6395,1.563721658,,10000,6401,1.562255898
,10000,6387,1.565680288,,10000,6394,1.563966218
,10000,6398,1.562988434,,10000,6396,1.563477173
,10000,6390,1.564945227,,10000,6401,1.562255898
,10000,6393,1.564210856,,10000,6406,1.561036528
,10000,6394,1.563966218,,10000,6410,1.560062402
,10000,6398,1.562988434,,10000,6406,1.561036528
,10000,6405,1.56128025,,10000,6393,1.564210856
,10000,6391,1.56470036,,10000,6399,1.562744179
,10000,6397,1.563232765,,10000,6405,1.56128025
,10000,6392,1.564455569,,10000,6406,1.561036528
,10000,6393,1.564210856,,10000,6399,1.562744179
,10000,6391,1.56470036,,10000,6404,1.561524047
,10000,6396,1.563477173,,10000,6405,1.56128025
,10000,6398,1.562988434,,10000,6395,1.563721658
,10000,6397,1.563232765,,10000,6402,1.562011871
,10000,6395,1.563721658,,10000,6401,1.562255898
,10000,6393,1.564210856,,10000,6403,1.561767921
,10000,6398,1.562988434,,10000,6402,1.562011871
,10000,6390,1.564945227,,10000,6400,1.5625
,10000,6394,1.563966218,,10000,6410,1.560062402
,10000,6395,1.563721658,,10000,6405,1.56128025
,10000,6393,1.564210856,,10000,6404,1.561524047
,10000,6394,1.563966218,,10000,6401,1.562255898
,10000,6393,1.564210856,,10000,6399,1.562744179
,10000,6397,1.563232765,,10000,6406,1.561036528
,10000,6396,1.563477173,,10000,6404,1.561524047
,10000,6396,1.563477173,,10000,6403,1.561767921
,10000,6395,1.563721658,,10000,6403,1.561767921
,10000,6395,1.563721658,,10000,6408,1.560549313
,10000,6397,1.563232765,,10000,6402,1.562011871
,10000,6393,1.564210856,,10000,6395,1.563721658
,10000,6387,1.565680288,,10000,6400,1.5625
,10000,6385,1.566170713,,10000,6401,1.562255898
,10000,6396,1.563477173,,10000,6396,1.563477173
,10000,6392,1.564455569,,10000,6397,1.563232765
,10000,6394,1.563966218,,10000,6398,1.562988434
,10000,6402,1.562011871,,10000,6397,1.563232765
,10000,6389,1.565190171,,10000,6405,1.56128025
,10000,6390,1.564945227,,10000,6408,1.560549313
,10000,6400,1.5625,,10000,6405,1.56128025
,10000,6404,1.561524047,,10000,6403,1.561767921
,10000,6394,1.563966218,,10000,6406,1.561036528
,10000,6396,1.563477173,,10000,6409,1.56030582
,10000,6399,1.562744179,,10000,6409,1.56030582
,15000,9535,1.573151547,,15000,9545,1.571503405
,15000,9525,1.57480315,,15000,9536,1.572986577
,15000,9540,1.572327044,,15000,9535,1.573151547
,15000,9542,1.571997485,,15000,9546,1.571338781
,15000,9534,1.573316551,,15000,9542,1.571997485
,15000,9537,1.572821642,,15000,9541,1.572162247
,15000,9531,1.573811772,,15000,9546,1.571338781
,15000,9527,1.574472552,,15000,9549,1.570845115
,15000,9544,1.571668064,,15000,9549,1.570845115
,15000,9532,1.573646664,,15000,9551,1.570516176
,15000,9539,1.572491875,,15000,9545,1.571503405
,15000,9533,1.57348159,,15000,9544,1.571668064
,15000,9531,1.573811772,,15000,9545,1.571503405
,15000,9541,1.572162247,,15000,9545,1.571503405
,15000,9524,1.574968501,,15000,9542,1.571997485
,15000,9547,1.571174191,,15000,9541,1.572162247
,15000,9542,1.571997485,,15000,9550,1.570680628
,15000,9532,1.573646664,,15000,9543,1.571832757
,15000,9541,1.572162247,,15000,9547,1.571174191
,15000,9536,1.572986577,,15000,9542,1.571997485
,15000,9549,1.570845115,,15000,9548,1.571009636
,15000,9536,1.572986577,,15000,9545,1.571503405
,15000,9535,1.573151547,,15000,9548,1.571009636
,15000,9538,1.572656741,,15000,9537,1.572821642
,15000,9542,1.571997485,,15000,9547,1.571174191
,15000,9538,1.572656741,,15000,9542,1.571997485
,15000,9542,1.571997485,,15000,9552,1.570351759
,15000,9539,1.572491875,,15000,9545,1.571503405
,15000,9543,1.571832757,,15000,9542,1.571997485
,15000,9544,1.571668064,,15000,9543,1.571832757
,15000,9543,1.571832757,,15000,9542,1.571997485
,15000,9546,1.571338781,,15000,9548,1.571009636
,15000,9541,1.572162247,,15000,9540,1.572327044
,15000,9528,1.574307305,,15000,9552,1.570351759
,15000,9541,1.572162247,,15000,9542,1.571997485
,15000,9540,1.572327044,,15000,9539,1.572491875
,15000,9543,1.571832757,,15000,9549,1.570845115
,15000,9550,1.570680628,,15000,9539,1.572491875
,15000,9542,1.571997485,,15000,9549,1.570845115
,15000,9532,1.573646664,,15000,9545,1.571503405
,15000,9529,1.574142093,,15000,9535,1.573151547
,15000,9537,1.572821642,,15000,9539,1.572491875
,15000,9538,1.572656741,,15000,9540,1.572327044
,15000,9530,1.573976915,,15000,9536,1.572986577
,15000,9544,1.571668064,,15000,9548,1.571009636
,15000,9541,1.572162247,,15000,9547,1.571174191
,15000,9543,1.571832757,,15000,9542,1.571997485
,15000,9538,1.572656741,,15000,9549,1.570845115
,15000,9540,1.572327044,,15000,9549,1.570845115
,15000,9538,1.572656741,,15000,9541,1.572162247
,15000,9548,1.571009636,,15000,9535,1.573151547
,15000,9542,1.571997485,,15000,9545,1.571503405
,15000,9538,1.572656741,,15000,9540,1.572327044
,15000,9534,1.573316551,,15000,9549,1.570845115
,15000,9547,1.571174191,,15000,9540,1.572327044
,15000,9544,1.571668064,,15000,9544,1.571668064
,15000,9528,1.574307305,,15000,9542,1.571997485
,15000,9545,1.571503405,,15000,9536,1.572986577
,15000,9531,1.573811772,,15000,9546,1.571338781
,15000,9546,1.571338781,,15000,9545,1.571503405
,15000,9537,1.572821642,,15000,9543,1.571832757
,15000,9537,1.572821642,,15000,9544,1.571668064
,15000,9543,1.571832757,,15000,9553,1.570187376
,15000,9532,1.573646664,,15000,9541,1.572162247
,15000,9545,1.571503405,,15000,9551,1.570516176
,15000,9539,1.572491875,,15000,9544,1.571668064
,15000,9540,1.572327044,,15000,9540,1.572327044
,15000,9534,1.573316551,,15000,9541,1.572162247
,15000,9533,1.57348159,,15000,9545,1.571503405
,15000,9557,1.569530187,,15000,9552,1.570351759
,15000,9531,1.573811772,,15000,9546,1.571338781
,15000,9537,1.572821642,,15000,9541,1.572162247
,15000,9533,1.57348159,,15000,9537,1.572821642
,15000,9531,1.573811772,,15000,9539,1.572491875
,15000,9538,1.572656741,,15000,9530,1.573976915
,15000,9542,1.571997485,,15000,9541,1.572162247
,15000,9539,1.572491875,,15000,9544,1.571668064
,15000,9535,1.573151547,,15000,9542,1.571997485
